timestamp,year,month,day,hour,event_number,avg_temp_degC,avg_pressure_hPa,avg_rel_humidity,ambient_CO2_kg,ambient_CO2_ppm,beta,duration_sec,change_in_CO2_kg,1st_order_beta_0,1st_order_beta_0_max,1st_order_beta_0_min,1st_order_r_sq,2nd_order_beta_0,2nd_order_beta_0_max,2nd_order_beta_0_min,2nd_order_beta_1,2nd_order_beta_1_max,2nd_order_beta_1_min,2nd_order_r_sq,flux_umol_m2_sec,flux_max_umol_m2_sec,flux_min_umol_m2_sec,qaqc_flags,datafile,chamber_volume_cm3,chamber_area_cm2,treatment,block,location,replicate
2019-08-04T18:55:21,2019,8,4,19,24, 18.8,828.6, 62.8,1.32E-06,  321,9.19E-10,278,2.55E-07,8.98E-10,9.31E-10,8.65E-10,0.909,9.190E-10,9.52E-10,8.86E-10,-1.02E-13,3.31E-11,-3.33E-11,0.909,1.435,1.487,1.383,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-04T19:55:21,2019,8,4,20,25, 16.2,832.4, 71.9,1.03E-06,  251,2.09E-09,278,5.82E-07,1.04E-09,1.11E-09,9.61E-10,0.064,2.092E-09,2.13E-09,2.06E-09,-5.06E-12,3.12E-11,-4.14E-11,0.780,3.268,3.324,3.211,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-04T20:55:21,2019,8,4,21,26, 15.5,833.6, 72.9,1.18E-06,  287,9.93E-10,278,2.76E-07,3.70E-10,4.27E-10,3.13E-10,-2.515,9.928E-10,1.04E-09,9.51E-10,-2.98E-12,3.93E-11,-4.53E-11,-0.921,1.551,1.617,1.484,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-04T21:55:21,2019,8,4,22,27, 15.5,834.2, 72.0,1.29E-06,  292,-3.08E-10,278,-8.57E-08,-3.08E-10,-2.76E-10,-3.41E-10,-0.295,-5.100E-10,-4.80E-10,-5.40E-10,9.66E-13,3.11E-11,-2.91E-11,-0.105,-0.481,-0.431,-0.532,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-05T05:55:21,2019,8,5,6,35, 11.3,840.9, 87.7,1.51E-06,  351,-3.06E-10,278,-8.50E-08,-3.06E-10,-2.56E-10,-3.56E-10,-0.017,-9.162E-10,-8.83E-10,-9.49E-10,2.92E-12,3.57E-11,-2.99E-11,0.562,-0.478,-0.400,-0.556,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-05T06:55:21,2019,8,5,7,36, 10.8,842.2, 85.4,1.88E-06,  422,1.49E-09,278,4.14E-07,6.25E-10,7.02E-10,5.48E-10,-5.623,1.490E-09,1.55E-09,1.43E-09,-4.14E-12,5.14E-11,-5.97E-11,-2.434,2.327,2.414,2.240,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-05T08:55:21,2019,8,5,9,38, 21.5,828.0, 60.5,1.20E-06,  306,1.14E-09,278,3.16E-07,6.32E-10,6.94E-10,5.69E-10,0.144,1.137E-09,1.19E-09,1.08E-09,-2.42E-12,5.20E-11,-5.69E-11,0.356,1.776,1.861,1.691,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-05T09:55:21,2019,8,5,10,39, 26.9,820.5, 45.2,8.63E-07,  237,2.03E-09,278,5.65E-07,9.51E-10,1.04E-09,8.63E-10,-1.305,2.032E-09,2.09E-09,1.97E-09,-5.18E-12,5.26E-11,-6.29E-11,0.017,3.174,3.264,3.084,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-05T10:55:21,2019,8,5,11,40, 30.9,814.6, 43.0,8.27E-07,  223,1.71E-09,278,4.75E-07,7.20E-10,8.02E-10,6.38E-10,-1.468,1.708E-09,1.76E-09,1.65E-09,-4.73E-12,5.07E-11,-6.01E-11,-0.113,2.667,2.754,2.581,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-05T11:55:21,2019,8,5,12,41, 31.7,812.8, 44.3,9.50E-07,  248,1.79E-10,278,4.98E-08,1.79E-10,2.43E-10,1.15E-10,0.262,-7.094E-11,-8.56E-12,-1.33E-10,1.20E-12,6.36E-11,-6.12E-11,0.305,0.280,0.380,0.179,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-05T14:55:21,2019,8,5,15,43, 37.7,802.4, 27.6,9.27E-07,  189,-5.16E-10,278,-1.43E-07,-5.16E-10,-3.65E-10,-6.67E-10,-2.461,-2.250E-09,-2.14E-09,-2.36E-09,8.30E-12,1.15E-10,-9.82E-11,-0.717,-0.806,-0.570,-1.042,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-05T18:55:21,2019,8,5,19,47, 19.4,827.6, 68.5,1.50E-06,  365,1.15E-09,278,3.20E-07,8.02E-10,8.43E-10,7.61E-10,0.762,1.152E-09,1.19E-09,1.12E-09,-1.67E-12,3.35E-11,-3.68E-11,0.828,1.798,1.853,1.743,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-05T19:55:21,2019,8,5,20,48, 17.9,830.2, 67.4,1.01E-06,  259,1.46E-09,278,4.07E-07,1.29E-09,1.32E-09,1.26E-09,0.948,1.463E-09,1.50E-09,1.43E-09,-8.26E-13,3.21E-11,-3.38E-11,0.953,2.285,2.336,2.233,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-05T20:55:21,2019,8,5,21,49, 15.6,833.9, 75.1,1.27E-06,  296,1.29E-10,278,3.59E-08,1.29E-10,1.68E-10,9.01E-11,0.265,-6.293E-11,-2.55E-11,-1.00E-10,9.20E-13,3.83E-11,-3.65E-11,0.333,0.202,0.263,0.141,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-05T23:55:21,2019,8,6,0,52, 14.9,835.6, 77.0,1.24E-06,  302,9.06E-10,278,2.52E-07,3.73E-10,4.22E-10,3.24E-10,-1.901,9.056E-10,9.42E-10,8.69E-10,-2.55E-12,3.38E-11,-3.89E-11,-0.592,1.414,1.471,1.358,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T00:55:21,2019,8,6,1,53, 14.3,836.4, 79.2,1.31E-06,  305,2.66E-10,278,7.40E-08,1.31E-10,1.59E-10,1.02E-10,-0.078,2.661E-10,2.94E-10,2.39E-10,-6.48E-13,2.69E-11,-2.82E-11,0.013,0.416,0.458,0.373,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T01:55:21,2019,8,6,2,54, 13.4,837.3, 82.0,1.33E-06,  311,1.70E-10,278,4.74E-08,3.81E-11,7.49E-11,1.33E-12,-0.031,1.704E-10,2.06E-10,1.35E-10,-6.34E-13,3.53E-11,-3.65E-11,0.020,0.266,0.322,0.210,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T02:55:21,2019,8,6,3,55, 12.9,838.0, 83.8,1.30E-06,  310,4.69E-10,278,1.30E-07,2.70E-10,3.10E-10,2.31E-10,-0.454,4.692E-10,5.07E-10,4.32E-10,-9.52E-13,3.67E-11,-3.86E-11,-0.314,0.733,0.792,0.674,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T04:55:21,2019,8,6,5,57, 12.4,839.0, 84.4,1.36E-06,  326,8.89E-10,278,2.47E-07,4.62E-10,5.16E-10,4.07E-10,-1.111,8.887E-10,9.36E-10,8.41E-10,-2.04E-12,4.55E-11,-4.95E-11,-0.612,1.388,1.462,1.314,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T05:55:21,2019,8,6,6,58, 12.2,839.8, 86.3,1.52E-06,  336,-2.26E-10,278,-6.27E-08,-2.26E-10,-1.71E-10,-2.80E-10,-1.157,-6.843E-10,-6.38E-10,-7.31E-10,2.20E-12,4.85E-11,-4.42E-11,-0.568,-0.352,-0.267,-0.437,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T06:55:21,2019,8,6,7,59, 12.3,840.2, 86.4,1.49E-06,  343,-2.62E-11,278,-7.29E-09,-2.62E-11,-1.72E-13,-5.23E-11,-0.278,-2.445E-10,-2.22E-10,-2.67E-10,1.04E-12,2.34E-11,-2.13E-11,0.064,-0.041,-0.000,-0.082,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T08:55:21,2019,8,6,9,61, 22.4,826.9, 52.5,1.20E-06,  280,-2.01E-11,278,-5.60E-09,-2.01E-11,3.52E-11,-7.55E-11,-0.173,-1.870E-10,-1.32E-10,-2.42E-10,7.99E-13,5.53E-11,-5.37E-11,-0.132,-0.031,0.055,-0.118,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T09:55:21,2019,8,6,10,62, 28.9,817.8, 41.8,6.81E-07,  233,3.49E-09,278,9.70E-07,1.51E-09,1.69E-09,1.33E-09,-9.133,3.489E-09,3.62E-09,3.36E-09,-9.48E-12,1.19E-10,-1.38E-10,-4.317,5.449,5.650,5.248,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T10:55:21,2019,8,6,11,63, 31.7,813.9, 41.8,7.55E-07,  237,1.85E-09,278,5.14E-07,1.11E-09,1.20E-09,1.02E-09,-0.128,1.851E-09,1.93E-09,1.77E-09,-3.54E-12,7.88E-11,-8.58E-11,0.139,2.890,3.019,2.761,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T11:55:21,2019,8,6,12,64, 29.5,816.4, 39.0,7.85E-07,  201,1.65E-09,278,4.59E-07,7.05E-10,7.79E-10,6.30E-10,-0.679,1.652E-09,1.70E-09,1.61E-09,-4.53E-12,4.14E-11,-5.05E-11,0.361,2.580,2.652,2.508,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T12:55:21,2019,8,6,13,65, 31.4,812.9, 36.2,1.04E-06,  216,-6.05E-10,278,-1.68E-07,-6.05E-10,-4.45E-10,-7.65E-10,-3.723,-2.579E-09,-2.48E-09,-2.68E-09,9.45E-12,1.13E-10,-9.46E-11,-0.985,-0.944,-0.694,-1.195,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T13:55:21,2019,8,6,14,66, 33.5,809.0, 37.0,9.60E-07,  241,-2.46E-10,278,-6.85E-08,-2.46E-10,-1.56E-10,-3.37E-10,-0.999,-8.681E-10,-7.86E-10,-9.50E-10,2.98E-12,8.53E-11,-7.94E-11,-0.640,-0.385,-0.243,-0.526,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T14:55:21,2019,8,6,15,67, 32.6,809.8, 35.0,9.68E-07,  246,-5.33E-10,278,-1.48E-07,-5.33E-10,-4.29E-10,-6.36E-10,-1.775,-1.840E-09,-1.78E-09,-1.90E-09,6.26E-12,7.08E-11,-5.83E-11,-0.080,-0.832,-0.670,-0.993,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T15:55:21,2019,8,6,16,68, 30.0,812.9, 35.8,7.96E-07,  183,5.17E-10,278,1.44E-07,5.17E-10,5.65E-10,4.68E-10,0.734,2.279E-10,2.73E-10,1.83E-10,1.38E-12,4.62E-11,-4.34E-11,0.771,0.807,0.882,0.731,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T16:55:21,2019,8,6,17,69, 26.6,817.8, 44.8,8.68E-07,  244,1.72E-09,278,4.77E-07,8.54E-10,9.27E-10,7.81E-10,-0.318,1.717E-09,1.77E-09,1.67E-09,-4.13E-12,4.59E-11,-5.42E-11,0.384,2.682,2.760,2.604,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T17:55:21,2019,8,6,18,70, 21.4,826.2, 58.6,1.08E-06,  245,4.81E-10,278,1.34E-07,4.81E-10,5.23E-10,4.39E-10,0.778,4.232E-11,7.45E-11,1.01E-11,2.10E-12,3.43E-11,-3.01E-11,0.870,0.751,0.817,0.685,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T22:55:21,2019,8,6,23,75, 16.4,834.4, 83.9,1.26E-06,  302,9.59E-10,278,2.67E-07,6.13E-10,6.76E-10,5.50E-10,-0.743,9.591E-10,1.02E-09,9.00E-10,-1.66E-12,5.73E-11,-6.06E-11,-0.539,1.498,1.590,1.406,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-06T23:55:21,2019,8,7,0,76, 14.9,836.1, 85.1,1.44E-06,  332,5.09E-10,278,1.41E-07,3.45E-10,3.92E-10,2.97E-10,-0.538,5.089E-10,5.55E-10,4.63E-10,-7.87E-13,4.54E-11,-4.70E-11,-0.467,0.795,0.867,0.723,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T02:55:21,2019,8,7,3,79, 15.4,834.1, 85.2,1.32E-06,  310,-5.07E-11,278,-1.41E-08,-5.07E-11,-1.40E-11,-8.74E-11,-0.280,-3.925E-10,-3.62E-10,-4.23E-10,1.64E-12,3.17E-11,-2.85E-11,0.143,-0.079,-0.022,-0.137,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T04:55:21,2019,8,7,5,81, 14.6,835.6, 87.5,1.45E-06,  343,8.80E-10,278,2.45E-07,3.57E-10,4.05E-10,3.09E-10,-0.777,8.800E-10,9.15E-10,8.45E-10,-2.50E-12,3.24E-11,-3.74E-11,0.044,1.374,1.429,1.320,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T05:55:21,2019,8,7,6,82, 14.7,835.9, 86.9,1.57E-06,  364,-8.43E-12,278,-2.34E-09,-8.43E-12,2.82E-11,-4.51E-11,-0.038,-3.115E-10,-2.80E-10,-3.43E-10,1.45E-12,3.30E-11,-3.01E-11,0.233,-0.013,0.044,-0.070,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T06:55:21,2019,8,7,7,83, 14.8,836.4, 87.3,1.56E-06,  364,1.28E-10,278,3.55E-08,1.28E-10,1.60E-10,9.55E-11,0.135,-5.568E-12,2.56E-11,-3.68E-11,6.38E-13,3.18E-11,-3.06E-11,0.192,0.199,0.250,0.149,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T07:55:21,2019,8,7,8,84, 17.9,832.5, 81.3,1.44E-06,  353,1.74E-09,278,4.84E-07,7.44E-10,8.42E-10,6.47E-10,-2.719,1.741E-09,1.82E-09,1.67E-09,-4.77E-12,7.07E-11,-8.02E-11,-1.230,2.718,2.836,2.600,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T08:55:21,2019,8,7,9,85, 23.0,825.7, 64.0,1.15E-06,  282,5.27E-10,278,1.46E-07,5.27E-10,5.79E-10,4.75E-10,0.696,5.067E-10,5.59E-10,4.55E-10,9.67E-14,5.22E-11,-5.20E-11,0.697,0.823,0.904,0.742,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T09:55:21,2019,8,7,10,86, 27.8,818.9, 49.7,8.97E-07,  222,4.85E-10,278,1.35E-07,4.85E-10,5.26E-10,4.45E-10,0.692,4.462E-10,4.86E-10,4.06E-10,1.87E-13,4.04E-11,-4.00E-11,0.693,0.758,0.821,0.695,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T10:55:21,2019,8,7,11,87, 30.1,815.8, 48.6,7.30E-07,  190,1.39E-09,278,3.85E-07,9.27E-10,9.77E-10,8.77E-10,0.805,1.385E-09,1.43E-09,1.34E-09,-2.19E-12,3.92E-11,-4.36E-11,0.868,2.163,2.228,2.099,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T12:55:21,2019,8,7,13,88, 35.4,806.7, 37.1,6.55E-07,  158,5.09E-10,278,1.42E-07,5.09E-10,5.86E-10,4.33E-10,0.526,1.139E-10,1.86E-10,4.13E-11,1.89E-12,7.44E-11,-7.06E-11,0.575,0.795,0.915,0.676,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T13:55:21,2019,8,7,14,89, 37.2,803.2, 31.5,5.83E-07,  174,1.10E-09,278,3.06E-07,6.49E-10,7.19E-10,5.79E-10,0.024,1.099E-09,1.16E-09,1.03E-09,-2.15E-12,6.23E-11,-6.66E-11,0.177,1.716,1.817,1.616,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T14:55:21,2019,8,7,15,90, 31.3,810.8, 35.5,8.18E-07,  158,-2.81E-10,278,-7.80E-08,-2.81E-10,-1.13E-10,-4.48E-10,-1.075,-2.325E-09,-2.22E-09,-2.43E-09,9.79E-12,1.19E-10,-9.99E-11,0.110,-0.438,-0.177,-0.699,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T15:55:21,2019,8,7,16,91, 22.7,822.9, 56.5,9.27E-07,  228,1.13E-09,278,3.13E-07,9.08E-10,9.52E-10,8.63E-10,0.863,1.125E-09,1.17E-09,1.08E-09,-1.04E-12,4.16E-11,-4.37E-11,0.876,1.758,1.824,1.691,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T16:55:21,2019,8,7,17,92, 24.2,820.8, 57.7,7.96E-07,  207,1.47E-09,278,4.09E-07,1.09E-09,1.13E-09,1.05E-09,0.883,1.470E-09,1.50E-09,1.44E-09,-1.80E-12,3.02E-11,-3.38E-11,0.923,2.296,2.346,2.246,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T17:55:21,2019,8,7,18,93, 31.3,810.8, 33.1,6.96E-07,  143,1.17E-11,278,3.26E-09,1.17E-11,1.32E-10,-1.08E-10,-0.244,-1.674E-09,-1.61E-09,-1.73E-09,8.07E-12,6.75E-11,-5.14E-11,0.695,0.018,0.205,-0.169,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T18:55:21,2019,8,7,19,94, 19.3,827.7, 63.2,1.11E-06,  261,1.08E-09,278,2.99E-07,1.08E-09,1.11E-09,1.04E-09,0.939,1.058E-09,1.09E-09,1.03E-09,8.42E-14,3.26E-11,-3.25E-11,0.939,1.679,1.730,1.629,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T19:55:21,2019,8,7,20,95, 17.4,830.9, 70.0,8.80E-07,  213,1.33E-09,278,3.69E-07,1.04E-09,1.07E-09,1.01E-09,0.924,1.327E-09,1.36E-09,1.30E-09,-1.37E-12,2.75E-11,-3.02E-11,0.945,2.072,2.117,2.027,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T20:55:21,2019,8,7,21,96, 17.0,831.9, 73.9,9.59E-07,  238,1.42E-09,278,3.94E-07,1.01E-09,1.05E-09,9.70E-10,0.860,1.418E-09,1.45E-09,1.39E-09,-1.95E-12,2.97E-11,-3.36E-11,0.915,2.214,2.264,2.165,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T21:55:21,2019,8,7,22,97, 16.0,833.6, 78.4,1.05E-06,  262,2.02E-09,278,5.61E-07,1.18E-09,1.26E-09,1.11E-09,0.209,2.018E-09,2.07E-09,1.96E-09,-3.99E-12,5.30E-11,-6.10E-11,0.565,3.151,3.240,3.062,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T22:55:21,2019,8,7,23,98, 15.6,834.5, 81.0,1.18E-06,  285,1.71E-09,278,4.75E-07,1.10E-09,1.14E-09,1.05E-09,0.807,1.708E-09,1.74E-09,1.68E-09,-2.93E-12,2.57E-11,-3.15E-11,0.930,2.667,2.712,2.623,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-07T23:55:21,2019,8,8,0,99, 15.4,834.6, 83.4,1.28E-06,  301,1.67E-09,278,4.63E-07,1.21E-09,1.26E-09,1.17E-09,0.865,1.666E-09,1.70E-09,1.63E-09,-2.17E-12,3.29E-11,-3.73E-11,0.918,2.603,2.657,2.548,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-08T00:55:21,2019,8,8,1,100, 15.0,835.0, 84.7,1.35E-06,  338,2.31E-09,278,6.44E-07,1.39E-09,1.47E-09,1.32E-09,0.519,2.315E-09,2.37E-09,2.26E-09,-4.41E-12,4.80E-11,-5.68E-11,0.779,3.615,3.697,3.533,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-08T01:55:21,2019,8,8,2,101, 14.6,835.1, 86.2,1.53E-06,  347,1.15E-09,278,3.19E-07,1.01E-09,1.04E-09,9.79E-10,0.930,1.149E-09,1.18E-09,1.12E-09,-6.63E-13,2.91E-11,-3.05E-11,0.936,1.794,1.840,1.747,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-08T02:55:21,2019,8,8,3,102, 14.2,835.4, 86.7,1.60E-06,  372,7.29E-10,278,2.03E-07,7.29E-10,7.69E-10,6.89E-10,0.863,3.307E-10,3.63E-10,2.99E-10,1.91E-12,3.40E-11,-3.02E-11,0.914,1.138,1.201,1.075,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-08T03:55:21,2019,8,8,4,103, 13.7,836.3, 86.5,1.57E-06,  368,9.37E-10,278,2.60E-07,9.37E-10,9.70E-10,9.03E-10,0.918,7.012E-10,7.31E-10,6.71E-10,1.13E-12,3.12E-11,-2.89E-11,0.934,1.463,1.515,1.411,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-08T04:55:21,2019,8,8,5,104, 12.8,838.3, 87.0,1.64E-06,  377,1.21E-09,278,3.36E-07,9.81E-10,1.01E-09,9.49E-10,0.918,1.208E-09,1.24E-09,1.18E-09,-1.09E-12,2.80E-11,-3.01E-11,0.934,1.886,1.932,1.841,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-08T05:55:21,2019,8,8,6,105, 15.6,834.7, 85.0,1.46E-06,  347,7.35E-10,278,2.04E-07,7.35E-10,7.74E-10,6.96E-10,0.832,6.903E-10,7.29E-10,6.51E-10,2.13E-13,3.92E-11,-3.88E-11,0.832,1.147,1.208,1.086,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
2019-08-08T06:55:21,2019,8,8,7,106, 15.5,835.3, 83.2,1.46E-06,  352,2.24E-09,278,6.21E-07,1.26E-09,1.37E-09,1.15E-09,-0.515,2.235E-09,2.33E-09,2.15E-09,-4.67E-12,8.49E-11,-9.43E-11,-0.043,3.491,3.631,3.351,0000,data/NMWC OS1.csv,2758,145.5,MWC,Northern,Open Soil,1
