timestamp,year,month,day,hour,event_number,avg_temp_degC,avg_pressure_hPa,avg_rel_humidity,ambient_CO2_kg,ambient_CO2_ppm,beta,duration_sec,change_in_CO2_kg,1st_order_beta_0,1st_order_beta_0_max,1st_order_beta_0_min,1st_order_r_sq,2nd_order_beta_0,2nd_order_beta_0_max,2nd_order_beta_0_min,2nd_order_beta_1,2nd_order_beta_1_max,2nd_order_beta_1_min,2nd_order_r_sq,flux_umol_m2_sec,flux_max_umol_m2_sec,flux_min_umol_m2_sec,qaqc_flags,datafile,chamber_volume_cm3,chamber_area_cm2,treatment,block,location,replicate
2019-08-05T20:55:21,2019,8,5,21,10, 15.9,835.0, 72.4,3.80E-08,    4,2.25E-09,278.0,6.25E-07,2.00E-09,2.03E-09,1.96E-09,0.975,2.248E-09,2.28E-09,2.22E-09,-1.20E-12,2.93E-11,-3.17E-11,0.980,3.510,3.558,3.463,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-05T21:55:21,2019,8,5,22,11, 15.9,835.7, 73.7,8.03E-08,    6,1.92E-09,278.0,5.35E-07,1.92E-09,1.96E-09,1.89E-09,0.978,1.687E-09,1.72E-09,1.65E-09,1.14E-12,3.54E-11,-3.32E-11,0.981,3.005,3.064,2.947,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-05T22:55:21,2019,8,5,23,12, 16.3,835.2, 71.5,3.66E-08,    7,1.71E-09,278.0,4.76E-07,1.71E-09,1.75E-09,1.67E-09,0.970,1.243E-09,1.27E-09,1.22E-09,2.25E-12,2.93E-11,-2.48E-11,0.986,2.674,2.736,2.613,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-05T23:55:21,2019,8,6,0,13, 15.5,836.3, 74.8,1.74E-07,   42,1.88E-09,278.0,5.22E-07,1.88E-09,1.93E-09,1.83E-09,0.964,1.511E-09,1.55E-09,1.47E-09,1.76E-12,4.50E-11,-4.15E-11,0.972,2.934,3.010,2.858,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-06T00:55:21,2019,8,6,1,14, 14.7,837.1, 77.7,3.57E-07,   72,2.14E-09,278.0,5.94E-07,2.14E-09,2.18E-09,2.09E-09,0.973,1.596E-09,1.63E-09,1.56E-09,2.58E-12,3.60E-11,-3.08E-11,0.986,3.335,3.408,3.261,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-06T01:55:21,2019,8,6,2,15, 13.7,838.1, 81.1,5.52E-07,  137,3.03E-09,278.0,8.42E-07,2.86E-09,2.89E-09,2.82E-09,0.988,3.027E-09,3.06E-09,2.99E-09,-8.20E-13,3.47E-11,-3.64E-11,0.989,4.728,4.783,4.672,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-06T02:55:21,2019,8,6,3,16, 13.5,838.5, 82.3,9.19E-07,  221,2.76E-09,278.0,7.67E-07,2.76E-09,2.80E-09,2.72E-09,0.985,2.437E-09,2.48E-09,2.40E-09,1.55E-12,4.02E-11,-3.71E-11,0.988,4.310,4.378,4.242,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-06T03:55:21,2019,8,6,4,17, 12.9,839.3, 82.9,8.15E-07,  183,2.71E-09,278.0,7.54E-07,2.71E-09,2.76E-09,2.67E-09,0.982,2.474E-09,2.52E-09,2.43E-09,1.15E-12,4.43E-11,-4.20E-11,0.984,4.238,4.310,4.167,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-06T04:55:21,2019,8,6,5,18, 12.5,840.1, 83.5,9.30E-07,  225,2.76E-09,278.0,7.66E-07,2.55E-09,2.59E-09,2.51E-09,0.980,2.756E-09,2.80E-09,2.72E-09,-9.99E-13,3.81E-11,-4.01E-11,0.982,4.304,4.365,4.243,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-06T05:55:21,2019,8,6,6,19, 12.4,840.8, 85.8,1.88E-06,  447,5.84E-09,278.0,1.62E-06,3.63E-09,3.82E-09,3.44E-09,0.538,5.841E-09,5.97E-09,5.71E-09,-1.06E-11,1.20E-10,-1.41E-10,0.780,9.122,9.326,8.918,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-07T11:55:21,2019,8,7,12,20, 38.6,806.7, 37.7,1.11E-07,   22,1.26E-09,278.0,3.50E-07,1.21E-09,1.25E-09,1.17E-09,0.938,1.259E-09,1.30E-09,1.22E-09,-2.35E-13,3.74E-11,-3.79E-11,0.938,1.966,2.025,1.907,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-07T12:55:21,2019,8,7,13,21, 41.9,801.5, 30.6,4.35E-08,    8,2.71E-09,278.0,7.53E-07,1.37E-09,1.49E-09,1.25E-09,-0.108,2.709E-09,2.80E-09,2.62E-09,-6.41E-12,7.94E-11,-9.22E-11,0.426,4.231,4.365,4.097,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-07T13:55:21,2019,8,7,14,22, 42.2,800.1, 27.0,8.83E-08,   14,7.02E-10,278.0,1.95E-07,7.02E-10,7.70E-10,6.33E-10,0.734,2.047E-13,5.35E-11,-5.31E-11,3.36E-12,5.66E-11,-4.99E-11,0.840,1.096,1.203,0.989,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-07T14:55:21,2019,8,7,15,23, 34.4,809.5, 29.0,7.68E-09,    0,3.33E-10,278.0,9.26E-08,3.33E-10,3.73E-10,2.93E-10,0.622,-1.230E-10,-9.50E-11,-1.51E-10,2.18E-12,3.02E-11,-2.58E-11,0.812,0.520,0.582,0.458,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-07T15:55:21,2019,8,7,16,24, 25.3,821.5, 47.5,1.34E-08,    0,7.36E-10,278.0,2.05E-07,7.36E-10,7.92E-10,6.80E-10,0.817,-7.390E-11,-4.89E-11,-9.89E-11,3.88E-12,2.88E-11,-2.11E-11,0.964,1.150,1.237,1.062,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-07T16:55:21,2019,8,7,17,25, 25.3,821.5, 51.1,0.00E+00,    0,2.72E-10,278.0,7.56E-08,2.72E-10,2.94E-10,2.50E-10,0.761,2.262E-11,3.89E-11,6.37E-12,1.19E-12,1.74E-11,-1.51E-11,0.874,0.425,0.460,0.390,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-07T17:55:21,2019,8,7,18,26, 27.2,818.9, 45.0,0.00E+00,    0,5.33E-10,278.0,1.48E-07,5.33E-10,5.78E-10,4.87E-10,0.776,-1.006E-10,-7.79E-11,-1.23E-10,3.03E-12,2.57E-11,-1.96E-11,0.944,0.832,0.902,0.761,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-07T18:55:21,2019,8,7,19,27, 20.6,827.8, 57.0,0.00E+00,    0,2.80E-10,278.0,7.78E-08,2.80E-10,3.14E-10,2.45E-10,0.653,-2.350E-10,-2.22E-10,-2.48E-10,2.46E-12,1.53E-11,-1.04E-11,0.951,0.437,0.490,0.383,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-07T19:55:21,2019,8,7,20,28, 18.2,831.5, 65.9,0.00E+00,    0,8.15E-10,278.0,2.27E-07,8.15E-10,8.61E-10,7.69E-10,0.877,1.413E-10,1.62E-10,1.21E-10,3.23E-12,2.35E-11,-1.70E-11,0.976,1.273,1.345,1.201,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-07T20:55:21,2019,8,7,21,29, 17.7,832.5, 70.8,1.14E-07,   16,1.54E-09,278.0,4.29E-07,1.54E-09,1.59E-09,1.50E-09,0.955,1.176E-09,1.22E-09,1.14E-09,1.76E-12,4.18E-11,-3.83E-11,0.966,2.412,2.483,2.340,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-07T21:55:21,2019,8,7,22,30, 16.7,834.2, 75.7,3.25E-07,   81,1.61E-09,278.0,4.47E-07,1.61E-09,1.65E-09,1.57E-09,0.963,1.409E-09,1.45E-09,1.37E-09,9.53E-13,4.12E-11,-3.93E-11,0.966,2.511,2.576,2.445,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-07T22:55:21,2019,8,7,23,31, 16.3,835.2, 79.8,7.50E-07,  172,1.78E-09,278.0,4.95E-07,1.78E-09,1.81E-09,1.74E-09,0.967,1.782E-09,1.82E-09,1.74E-09,-2.84E-14,3.86E-11,-3.86E-11,0.967,2.783,2.843,2.723,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-07T23:55:21,2019,8,8,0,32, 16.0,835.2, 82.9,1.35E-06,  333,3.16E-09,278.0,8.79E-07,2.45E-09,2.52E-09,2.38E-09,0.932,3.162E-09,3.22E-09,3.10E-09,-3.41E-12,5.46E-11,-6.14E-11,0.957,4.938,5.029,4.848,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T00:55:21,2019,8,8,1,33, 15.6,835.6, 84.6,1.58E-06,  376,3.29E-09,278.0,9.15E-07,2.41E-09,2.49E-09,2.33E-09,0.888,3.292E-09,3.35E-09,3.23E-09,-4.22E-12,5.26E-11,-6.10E-11,0.942,5.140,5.229,5.052,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T01:55:21,2019,8,8,2,34, 15.3,835.8, 86.2,2.17E-06,  525,2.81E-09,278.0,7.82E-07,1.74E-09,1.83E-09,1.65E-09,0.567,2.814E-09,2.88E-09,2.75E-09,-5.15E-12,5.93E-11,-6.96E-11,0.790,4.395,4.495,4.294,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T02:55:21,2019,8,8,3,35, 14.8,836.0, 86.2,1.80E-06,  433,1.30E-09,278.0,3.61E-07,1.29E-09,1.35E-09,1.23E-09,0.828,1.299E-09,1.36E-09,1.24E-09,-4.99E-14,5.75E-11,-5.76E-11,0.828,2.028,2.118,1.938,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T03:55:21,2019,8,8,4,36, 14.3,837.0, 86.1,1.62E-06,  365,9.47E-10,278.0,2.63E-07,9.47E-10,9.97E-10,8.96E-10,0.887,3.578E-10,3.93E-10,3.23E-10,2.82E-12,3.80E-11,-3.24E-11,0.946,1.479,1.558,1.400,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T04:55:21,2019,8,8,5,37, 12.9,839.6, 86.3,8.34E-07,  207,2.52E-09,278.0,7.00E-07,1.82E-09,1.89E-09,1.74E-09,0.749,2.518E-09,2.58E-09,2.45E-09,-3.36E-12,6.29E-11,-6.96E-11,0.825,3.933,4.036,3.829,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T05:55:21,2019,8,8,6,38, 15.8,835.9, 86.0,1.81E-06,  433,9.79E-10,278.0,2.72E-07,9.79E-10,1.07E-09,8.87E-10,0.773,-1.447E-10,-8.51E-11,-2.04E-10,5.38E-12,6.50E-11,-5.42E-11,0.904,1.529,1.671,1.386,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T06:55:21,2019,8,8,7,39, 16.1,836.0, 82.6,6.63E-07,  141,1.34E-09,278.0,3.74E-07,1.34E-09,1.40E-09,1.29E-09,0.929,6.999E-10,7.36E-10,6.64E-10,3.08E-12,3.92E-11,-3.30E-11,0.968,2.099,2.182,2.015,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T07:55:21,2019,8,8,8,40, 19.6,831.8, 77.5,2.78E-07,   60,1.20E-09,278.0,3.33E-07,1.20E-09,1.28E-09,1.12E-09,0.853,3.496E-10,4.10E-10,2.89E-10,4.05E-12,6.45E-11,-5.63E-11,0.916,1.869,1.993,1.744,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T08:55:21,2019,8,8,9,41, 24.2,826.0, 57.0,1.79E-07,   25,1.06E-09,278.0,2.95E-07,1.06E-09,1.15E-09,9.70E-10,0.796,1.496E-10,2.22E-10,7.71E-11,4.37E-12,7.68E-11,-6.81E-11,0.873,1.658,1.802,1.515,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T09:55:21,2019,8,8,10,42, 29.5,819.1, 42.7,1.31E-09,    0,7.29E-10,278.0,2.03E-07,7.29E-10,7.63E-10,6.95E-10,0.881,5.464E-10,5.78E-10,5.15E-10,8.74E-13,3.26E-11,-3.09E-11,0.895,1.138,1.191,1.086,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T10:55:21,2019,8,8,11,43, 32.4,814.9, 39.0,1.21E-07,    0,2.72E-10,278.0,7.56E-08,2.72E-10,3.76E-10,1.68E-10,0.278,-9.175E-10,-8.44E-10,-9.91E-10,5.69E-12,7.90E-11,-6.76E-11,0.640,0.425,0.587,0.263,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T12:55:21,2019,8,8,13,44, 36.2,808.6, 31.4,0.00E+00,    0,5.94E-10,278.0,1.65E-07,5.94E-10,6.22E-10,5.65E-10,0.877,3.768E-10,4.02E-10,3.51E-10,1.04E-12,2.65E-11,-2.44E-11,0.904,0.927,0.972,0.882,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T13:55:21,2019,8,8,14,45, 36.3,807.8, 35.6,0.00E+00,    0,4.75E-10,278.0,1.32E-07,4.75E-10,5.12E-10,4.37E-10,0.679,3.649E-10,4.02E-10,3.28E-10,5.25E-13,3.77E-11,-3.66E-11,0.689,0.741,0.800,0.682,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T14:55:21,2019,8,8,15,46, 33.4,810.9, 31.2,0.00E+00,    0,7.99E-10,278.0,2.22E-07,7.99E-10,8.32E-10,7.66E-10,0.888,7.365E-10,7.69E-10,7.04E-10,2.97E-13,3.32E-11,-3.26E-11,0.890,1.247,1.299,1.196,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T15:55:21,2019,8,8,16,47, 33.9,809.7, 29.1,1.15E-08,    0,6.07E-10,278.0,1.69E-07,6.07E-10,6.62E-10,5.53E-10,0.762,-1.798E-10,-1.56E-10,-2.04E-10,3.77E-12,2.79E-11,-2.04E-11,0.953,0.949,1.033,0.864,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T16:55:21,2019,8,8,17,48, 28.9,816.2, 37.9,0.00E+00,    0,9.09E-10,278.0,2.53E-07,9.09E-10,9.68E-10,8.50E-10,0.849,4.618E-11,7.17E-11,2.07E-11,4.13E-12,2.96E-11,-2.13E-11,0.972,1.420,1.512,1.327,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T17:55:21,2019,8,8,18,49, 23.7,823.3, 47.7,0.00E+00,    0,1.29E-09,278.0,3.60E-07,1.29E-09,1.35E-09,1.24E-09,0.918,7.274E-10,7.70E-10,6.85E-10,2.71E-12,4.50E-11,-3.96E-11,0.951,2.021,2.107,1.935,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T18:55:21,2019,8,8,19,50, 18.9,830.1, 58.3,0.00E+00,    0,1.94E-10,278.0,5.38E-08,1.94E-10,2.15E-10,1.72E-10,0.699,-1.272E-10,-1.19E-10,-1.35E-10,1.54E-12,9.27E-12,-6.20E-12,0.960,0.302,0.336,0.269,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T19:55:21,2019,8,8,20,51, 16.9,833.2, 65.6,0.00E+00,    0,2.58E-10,278.0,7.18E-08,2.58E-10,2.92E-10,2.25E-10,0.634,-2.468E-10,-2.34E-10,-2.59E-10,2.42E-12,1.49E-11,-1.01E-11,0.950,0.403,0.456,0.351,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T20:55:21,2019,8,8,21,52, 16.6,834.1, 69.2,0.00E+00,    0,4.10E-10,278.0,1.14E-07,4.10E-10,4.55E-10,3.66E-10,0.698,-2.657E-10,-2.50E-10,-2.82E-10,3.24E-12,1.93E-11,-1.28E-11,0.961,0.641,0.711,0.571,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T21:55:21,2019,8,8,22,53, 17.0,834.0, 66.6,0.00E+00,    0,7.22E-10,278.0,2.01E-07,7.22E-10,7.82E-10,6.61E-10,0.785,-2.364E-10,-2.23E-10,-2.50E-10,4.59E-12,1.84E-11,-9.22E-12,0.989,1.127,1.222,1.032,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T22:55:21,2019,8,8,23,54, 15.8,835.9, 71.6,0.00E+00,    0,1.00E-09,278.0,2.78E-07,1.00E-09,1.04E-09,9.59E-10,0.923,4.824E-10,5.08E-10,4.56E-10,2.48E-12,2.84E-11,-2.34E-11,0.969,1.562,1.626,1.497,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-08T23:55:21,2019,8,9,0,55, 15.3,836.7, 73.8,3.39E-08,    0,1.27E-09,278.0,3.52E-07,1.27E-09,1.31E-09,1.22E-09,0.940,7.402E-10,7.72E-10,7.08E-10,2.52E-12,3.45E-11,-2.94E-11,0.970,1.977,2.048,1.905,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T00:55:21,2019,8,9,1,56, 14.8,837.3, 76.6,1.56E-08,    0,2.46E-09,278.0,6.85E-07,1.97E-09,2.01E-09,1.93E-09,0.968,2.464E-09,2.49E-09,2.44E-09,-2.38E-12,2.33E-11,-2.81E-11,0.987,3.848,3.888,3.808,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T01:55:21,2019,8,9,2,57, 14.3,837.8, 79.8,2.05E-07,   50,2.14E-09,278.0,5.94E-07,1.85E-09,1.89E-09,1.82E-09,0.977,2.137E-09,2.17E-09,2.11E-09,-1.36E-12,2.69E-11,-2.96E-11,0.983,3.337,3.382,3.293,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T02:55:21,2019,8,9,3,58, 13.9,838.1, 82.9,6.06E-07,  149,1.49E-09,278.0,4.16E-07,1.47E-09,1.50E-09,1.44E-09,0.968,1.495E-09,1.53E-09,1.46E-09,-1.27E-13,3.02E-11,-3.05E-11,0.968,2.334,2.382,2.287,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T03:55:21,2019,8,9,4,59, 14.5,837.5, 81.5,3.96E-07,   95,1.34E-09,278.0,3.73E-07,1.34E-09,1.37E-09,1.31E-09,0.970,1.270E-09,1.30E-09,1.24E-09,3.41E-13,2.90E-11,-2.83E-11,0.971,2.094,2.139,2.049,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T04:55:21,2019,8,9,5,60, 14.8,837.3, 80.7,2.25E-07,   66,2.53E-09,278.0,7.03E-07,1.81E-09,1.87E-09,1.76E-09,0.903,2.529E-09,2.56E-09,2.49E-09,-3.42E-12,3.17E-11,-3.85E-11,0.963,3.950,4.005,3.895,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T05:55:21,2019,8,9,6,61, 13.2,839.7, 83.1,2.93E-07,   81,1.71E-09,278.0,4.75E-07,1.38E-09,1.42E-09,1.34E-09,0.927,1.707E-09,1.74E-09,1.67E-09,-1.56E-12,3.14E-11,-3.46E-11,0.947,2.666,2.718,2.615,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T06:55:21,2019,8,9,7,62, 13.0,840.4, 85.2,8.07E-07,  201,1.95E-09,278.0,5.42E-07,1.36E-09,1.41E-09,1.30E-09,0.812,1.950E-09,1.99E-09,1.91E-09,-2.85E-12,3.65E-11,-4.22E-11,0.900,3.046,3.107,2.984,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T07:55:21,2019,8,9,8,63, 16.2,836.7, 80.9,6.77E-07,  159,1.26E-09,278.0,3.49E-07,1.26E-09,1.37E-09,1.14E-09,0.784,-1.787E-10,-1.05E-10,-2.52E-10,6.87E-12,8.03E-11,-6.65E-11,0.912,1.961,2.140,1.781,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T08:55:21,2019,8,9,9,64, 25.8,824.5, 48.2,3.36E-08,    0,8.33E-10,278.0,2.32E-07,8.33E-10,8.84E-10,7.82E-10,0.856,3.169E-10,3.57E-10,2.77E-10,2.47E-12,4.25E-11,-3.75E-11,0.912,1.301,1.381,1.221,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T09:55:21,2019,8,9,10,65, 34.2,813.4, 32.7,3.09E-08,    0,7.42E-10,278.0,2.06E-07,7.42E-10,7.77E-10,7.07E-10,0.877,4.493E-10,4.79E-10,4.19E-10,1.40E-12,3.15E-11,-2.87E-11,0.910,1.159,1.214,1.104,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T11:55:21,2019,8,9,12,66, 43.9,799.5, 25.9,6.27E-08,    0,9.61E-10,278.0,2.67E-07,7.31E-10,7.83E-10,6.78E-10,0.687,9.614E-10,1.01E-09,9.11E-10,-1.10E-12,4.94E-11,-5.16E-11,0.710,1.501,1.580,1.422,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T12:55:21,2019,8,9,13,67, 41.9,801.3, 27.0,2.61E-08,    0,5.44E-10,278.0,1.51E-07,4.56E-10,5.02E-10,4.10E-10,0.535,5.440E-10,5.90E-10,4.98E-10,-4.19E-13,4.53E-11,-4.62E-11,0.541,0.850,0.921,0.778,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T13:55:21,2019,8,9,14,68, 43.9,797.8, 21.5,0.00E+00,    0,6.74E-10,278.0,1.87E-07,6.74E-10,7.13E-10,6.36E-10,0.847,2.546E-10,2.83E-10,2.26E-10,2.01E-12,3.04E-11,-2.63E-11,0.917,1.053,1.113,0.993,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T14:55:21,2019,8,9,15,69, 43.5,797.5, 18.6,0.00E+00,    0,6.52E-10,278.0,1.81E-07,6.52E-10,6.87E-10,6.17E-10,0.831,6.336E-10,6.69E-10,5.99E-10,8.91E-14,3.50E-11,-3.49E-11,0.831,1.018,1.073,0.964,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
2019-08-09T15:55:21,2019,8,9,16,70, 38.4,803.3, 19.2,0.00E+00,    0,3.54E-10,278.0,9.84E-08,3.54E-10,3.88E-10,3.20E-10,0.728,-1.031E-10,-8.42E-11,-1.22E-10,2.19E-12,2.10E-11,-1.67E-11,0.916,0.553,0.606,0.500,0000,data/NO OS2.csv,2758,145.5,O,Northern,Open Soil,2
