timestamp,year,month,day,hour,event_number,avg_temp_degC,avg_pressure_hPa,avg_rel_humidity,ambient_CO2_kg,ambient_CO2_ppm,beta,duration_sec,change_in_CO2_kg,1st_order_beta_0,1st_order_beta_0_max,1st_order_beta_0_min,1st_order_r_sq,2nd_order_beta_0,2nd_order_beta_0_max,2nd_order_beta_0_min,2nd_order_beta_1,2nd_order_beta_1_max,2nd_order_beta_1_min,2nd_order_r_sq,flux_umol_m2_sec,flux_max_umol_m2_sec,flux_min_umol_m2_sec,qaqc_flags,datafile,chamber_volume_cm3,chamber_area_cm2,treatment,block,location,replicate
2019-08-06T17:53:07,2019,8,6,18,22, 21.0,825.9, 64.3,1.31E-06,  315,2.46E-10,278.0,6.83E-08,2.46E-10,3.63E-10,1.28E-10,0.199,-7.913E-10,-6.92E-10,-8.90E-10,4.96E-12,1.04E-10,-9.41E-11,0.435,0.384,0.568,0.200,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-07T09:53:07,2019,8,7,10,38, 26.7,819.4, 54.7,1.74E-06,  421,-1.55E-11,278.0,-4.32E-09,-1.55E-11,6.15E-11,-9.25E-11,-0.322,-6.791E-10,-6.14E-10,-7.44E-10,3.18E-12,6.85E-11,-6.21E-11,0.053,-0.024,0.096,-0.145,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-07T10:53:07,2019,8,7,11,39, 29.4,815.6, 48.0,1.53E-06,  375,4.82E-10,278.0,1.34E-07,1.58E-10,2.04E-10,1.12E-10,-0.135,4.817E-10,5.23E-10,4.40E-10,-1.55E-12,3.96E-11,-4.27E-11,0.082,0.752,0.816,0.688,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-07T12:55:21,2019,8,7,13,40, 29.9,813.2, 39.2,1.21E-06,  344,2.94E-09,278.0,8.17E-07,1.26E-09,1.40E-09,1.12E-09,-4.940,2.938E-09,3.04E-09,2.84E-09,-8.03E-12,9.21E-11,-1.08E-10,-1.864,4.587,4.744,4.431,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-07T13:55:21,2019,8,7,14,41, 32.9,808.0, 37.3,1.46E-06,  366,8.02E-11,278.0,2.23E-08,8.02E-11,1.59E-10,1.20E-12,0.025,-6.939E-10,-6.31E-10,-7.57E-10,3.71E-12,6.67E-11,-5.93E-11,0.382,0.125,0.249,0.002,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-07T14:55:21,2019,8,7,15,42, 30.9,810.2, 39.0,1.37E-06,  344,6.00E-10,278.0,1.67E-07,6.00E-10,6.57E-10,5.43E-10,0.717,2.972E-10,3.51E-10,2.43E-10,1.45E-12,5.53E-11,-5.24E-11,0.747,0.937,1.026,0.848,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-07T15:55:21,2019,8,7,16,43, 22.4,822.4, 61.9,1.76E-06,  437,1.42E-09,278.0,3.96E-07,8.85E-10,9.41E-10,8.29E-10,0.495,1.425E-09,1.47E-09,1.38E-09,-2.58E-12,4.29E-11,-4.81E-11,0.672,2.225,2.296,2.154,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-07T16:55:21,2019,8,7,17,44, 23.8,820.4, 60.0,1.60E-06,  390,4.65E-10,278.0,1.29E-07,4.65E-10,5.06E-10,4.23E-10,0.724,2.152E-10,2.54E-10,1.77E-10,1.19E-12,3.97E-11,-3.73E-11,0.762,0.726,0.790,0.661,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-07T17:55:21,2019,8,7,18,45, 29.7,811.9, 35.6,1.29E-06,  325,1.04E-09,278.0,2.89E-07,8.77E-10,9.20E-10,8.33E-10,0.824,1.040E-09,1.08E-09,9.98E-10,-7.83E-13,4.14E-11,-4.29E-11,0.833,1.625,1.690,1.559,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-07T18:55:21,2019,8,7,19,46, 18.7,827.9, 69.7,1.67E-06,  397,9.64E-10,278.0,2.68E-07,5.94E-10,6.37E-10,5.51E-10,0.647,9.644E-10,1.00E-09,9.28E-10,-1.77E-12,3.50E-11,-3.85E-11,0.746,1.506,1.564,1.449,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-07T19:55:21,2019,8,7,20,47, 16.8,831.1, 76.7,1.80E-06,  433,5.59E-10,278.0,1.56E-07,5.59E-10,6.06E-10,5.12E-10,0.755,3.655E-10,4.11E-10,3.20E-10,9.28E-13,4.64E-11,-4.45E-11,0.771,0.874,0.947,0.800,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-07T20:55:21,2019,8,7,21,48, 16.5,832.0, 79.1,1.81E-06,  438,7.49E-10,278.0,2.08E-07,5.82E-10,6.23E-10,5.42E-10,0.590,7.493E-10,7.88E-10,7.10E-10,-7.99E-13,3.81E-11,-3.97E-11,0.617,1.170,1.231,1.109,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-07T21:55:21,2019,8,7,22,49, 15.6,833.6, 82.9,1.87E-06,  445,2.48E-10,278.0,6.90E-08,1.50E-10,1.71E-10,1.28E-10,0.457,2.481E-10,2.68E-10,2.28E-10,-4.72E-13,1.97E-11,-2.07E-11,0.503,0.388,0.419,0.356,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T08:55:21,2019,8,8,9,60, 22.6,825.2, 59.7,2.10E-06,  525,1.09E-09,278.0,3.04E-07,5.24E-10,5.84E-10,4.63E-10,-0.443,1.095E-09,1.14E-09,1.05E-09,-2.73E-12,4.65E-11,-5.20E-11,0.047,1.710,1.787,1.633,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T09:55:21,2019,8,8,10,61, 25.1,821.5, 46.9,1.75E-06,  405,-1.56E-10,278.0,-4.35E-08,-1.56E-10,-3.79E-11,-2.75E-10,-0.784,-1.473E-09,-1.39E-09,-1.56E-09,6.30E-12,9.25E-11,-7.99E-11,0.057,-0.244,-0.059,-0.429,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T10:55:21,2019,8,8,11,62, 27.5,817.7, 44.0,1.78E-06,  426,-2.80E-10,278.0,-7.77E-08,-2.80E-10,-1.63E-10,-3.97E-10,-1.552,-1.727E-09,-1.65E-09,-1.80E-09,6.93E-12,8.27E-11,-6.88E-11,-0.064,-0.437,-0.254,-0.620,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T11:55:21,2019,8,8,12,63, 30.3,813.1, 37.7,1.47E-06,  392,1.13E-09,278.0,3.14E-07,6.73E-10,7.64E-10,5.82E-10,-1.720,1.131E-09,1.22E-09,1.04E-09,-2.19E-12,8.44E-11,-8.87E-11,-1.457,1.766,1.901,1.631,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T13:55:21,2019,8,8,14,64, 32.0,809.2, 35.7,1.27E-06,  375,2.92E-09,278.0,8.11E-07,1.47E-09,1.60E-09,1.33E-09,-2.076,2.918E-09,3.02E-09,2.81E-09,-6.95E-12,9.73E-11,-1.11E-10,-0.766,4.558,4.720,4.395,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T14:55:21,2019,8,8,15,65, 31.1,809.9, 38.3,1.41E-06,  378,9.76E-10,278.0,2.71E-07,9.76E-10,1.04E-09,9.18E-10,0.770,7.712E-10,8.29E-10,7.14E-10,9.82E-13,5.84E-11,-5.65E-11,0.781,1.525,1.617,1.433,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T15:55:21,2019,8,8,16,66, 41.3,794.9, 18.7,1.32E-06,  365,5.35E-10,278.0,1.49E-07,5.35E-10,6.12E-10,4.57E-10,0.564,4.146E-10,4.91E-10,3.38E-10,5.74E-13,7.74E-11,-7.63E-11,0.568,0.835,0.955,0.714,0010,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T16:55:21,2019,8,8,17,67, 35.0,803.7, 24.3,1.26E-06,  334,1.55E-09,278.0,4.30E-07,8.24E-10,9.08E-10,7.41E-10,0.256,1.545E-09,1.62E-09,1.47E-09,-3.45E-12,6.73E-11,-7.42E-11,0.468,2.413,2.524,2.303,0010,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T17:55:21,2019,8,8,18,68, 24.5,819.0, 46.1,1.37E-06,  375,2.81E-09,278.0,7.80E-07,1.41E-09,1.53E-09,1.29E-09,-1.220,2.806E-09,2.89E-09,2.72E-09,-6.68E-12,7.68E-11,-9.01E-11,-0.072,4.382,4.512,4.252,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T18:55:21,2019,8,8,19,69, 17.3,829.9, 69.7,1.74E-06,  428,1.09E-09,278.0,3.04E-07,7.32E-10,7.77E-10,6.88E-10,0.545,1.094E-09,1.13E-09,1.06E-09,-1.73E-12,3.65E-11,-3.99E-11,0.661,1.708,1.768,1.648,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T19:55:21,2019,8,8,20,70, 15.8,832.5, 76.3,1.83E-06,  447,1.04E-09,278.0,2.90E-07,6.25E-10,6.71E-10,5.80E-10,0.275,1.045E-09,1.08E-09,1.01E-09,-2.01E-12,3.58E-11,-3.98E-11,0.507,1.631,1.690,1.573,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T20:55:21,2019,8,8,21,71, 15.8,833.1, 76.4,1.90E-06,  442,7.07E-10,278.0,1.97E-07,3.12E-10,3.44E-10,2.80E-10,-0.453,7.071E-10,7.28E-10,6.86E-10,-1.89E-12,1.93E-11,-2.31E-11,0.378,1.104,1.137,1.071,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T21:55:21,2019,8,8,22,72, 15.8,833.5, 75.0,1.91E-06,  464,4.74E-10,278.0,1.32E-07,4.74E-10,5.12E-10,4.37E-10,0.642,3.605E-10,3.97E-10,3.24E-10,5.44E-13,3.74E-11,-3.63E-11,0.654,0.740,0.799,0.682,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T22:55:21,2019,8,8,23,73, 14.9,835.0, 78.1,1.89E-06,  465,1.86E-09,278.0,5.17E-07,9.11E-10,9.91E-10,8.31E-10,-1.554,1.861E-09,1.92E-09,1.81E-09,-4.55E-12,4.99E-11,-5.90E-11,-0.178,2.907,2.992,2.822,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-08T23:55:21,2019,8,9,0,74, 14.5,835.9, 79.9,2.06E-06,  483,6.24E-10,278.0,1.74E-07,2.24E-10,2.61E-10,1.87E-10,-0.059,6.242E-10,6.52E-10,5.96E-10,-1.92E-12,2.59E-11,-2.97E-11,0.410,0.975,1.018,0.931,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-09T08:55:21,2019,8,9,9,83, 24.3,823.2, 48.5,1.74E-06,  454,1.62E-09,278.0,4.50E-07,8.00E-10,8.70E-10,7.29E-10,-0.669,1.618E-09,1.67E-09,1.57E-09,-3.92E-12,4.53E-11,-5.31E-11,0.190,2.527,2.603,2.450,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-09T09:55:21,2019,8,9,10,84, 30.0,815.1, 33.5,1.68E-06,  397,-2.41E-10,278.0,-6.69E-08,-2.41E-10,-1.28E-10,-3.54E-10,-1.411,-1.600E-09,-1.52E-09,-1.68E-09,6.51E-12,8.23E-11,-6.92E-11,-0.080,-0.376,-0.199,-0.552,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-09T10:55:21,2019,8,9,11,85, 31.4,812.5, 32.6,1.67E-06,  416,-3.57E-10,278.0,-9.92E-08,-3.57E-10,-2.37E-10,-4.76E-10,-2.204,-1.660E-09,-1.57E-09,-1.75E-09,6.24E-12,9.49E-11,-8.24E-11,-0.752,-0.557,-0.370,-0.744,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-09T12:55:21,2019,8,9,13,86, 33.1,808.7, 31.1,1.43E-06,  376,1.09E-09,278.0,3.04E-07,7.68E-10,8.30E-10,7.06E-10,0.243,1.093E-09,1.15E-09,1.03E-09,-1.55E-12,5.74E-11,-6.05E-11,0.322,1.707,1.799,1.615,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-09T13:55:21,2019,8,9,14,87, 32.6,808.3, 31.9,1.53E-06,  388,2.24E-10,278.0,6.22E-08,2.24E-10,3.47E-10,1.01E-10,0.155,-1.251E-09,-1.17E-09,-1.33E-09,7.06E-12,9.03E-11,-7.62E-11,0.617,0.350,0.542,0.157,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-09T14:55:21,2019,8,9,15,88, 40.9,795.9, 21.0,1.34E-06,  362,9.20E-10,278.0,2.56E-07,7.06E-10,7.69E-10,6.43E-10,0.525,9.202E-10,9.82E-10,8.58E-10,-1.03E-12,6.12E-11,-6.32E-11,0.545,1.437,1.534,1.340,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-09T15:55:21,2019,8,9,16,89, 45.0,789.5, 13.2,1.39E-06,  381,1.36E-10,278.0,3.78E-08,1.36E-10,2.86E-10,-1.37E-11,0.007,-1.329E-09,-1.21E-09,-1.45E-09,7.02E-12,1.27E-10,-1.13E-10,0.370,0.213,0.447,-0.021,0010,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-09T16:55:21,2019,8,9,17,90, 36.2,801.9, 23.4,1.45E-06,  388,9.11E-10,278.0,2.53E-07,6.22E-10,6.82E-10,5.62E-10,0.549,9.114E-10,9.69E-10,8.54E-10,-1.39E-12,5.62E-11,-5.89E-11,0.589,1.423,1.513,1.334,0010,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-09T17:55:21,2019,8,9,18,91, 21.6,823.2, 59.6,2.19E-06,  505,5.26E-10,278.0,1.46E-07,5.26E-10,6.43E-10,4.09E-10,0.485,-4.786E-10,-3.79E-10,-5.78E-10,4.81E-12,1.04E-10,-9.48E-11,0.630,0.822,1.005,0.639,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-09T18:55:21,2019,8,9,19,92, 17.6,829.7, 73.7,1.81E-06,  446,1.76E-09,278.0,4.90E-07,8.84E-10,9.53E-10,8.15E-10,0.156,1.763E-09,1.81E-09,1.72E-09,-4.21E-12,3.83E-11,-4.67E-11,0.680,2.753,2.819,2.686,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-10T08:55:21,2019,8,10,9,106, 21.2,828.6, 50.7,1.67E-06,  405,2.85E-09,278.0,7.93E-07,2.85E-09,2.93E-09,2.78E-09,0.962,2.768E-09,2.84E-09,2.69E-09,4.02E-13,7.48E-11,-7.40E-11,0.962,4.454,4.571,4.338,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-10T09:55:21,2019,8,10,10,107, 25.3,822.6, 40.4,1.79E-06,  442,3.02E-10,278.0,8.38E-08,3.02E-10,3.34E-10,2.69E-10,0.623,2.748E-10,3.07E-10,2.42E-10,1.28E-13,3.26E-11,-3.23E-11,0.624,0.471,0.522,0.420,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-10T10:55:21,2019,8,10,11,108, 27.1,819.6, 38.8,1.67E-06,  394,3.28E-10,278.0,9.12E-08,3.28E-10,3.75E-10,2.82E-10,0.573,1.031E-10,1.48E-10,5.86E-11,1.08E-12,4.56E-11,-4.35E-11,0.611,0.513,0.585,0.440,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-10T11:55:21,2019,8,10,12,109, 31.6,812.6, 34.4,1.43E-06,  407,3.02E-09,278.0,8.40E-07,1.25E-09,1.40E-09,1.09E-09,-4.336,3.020E-09,3.13E-09,2.91E-09,-8.49E-12,1.02E-10,-1.19E-10,-1.695,4.716,4.889,4.543,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-10T12:55:21,2019,8,10,13,110, 29.0,815.3, 37.1,1.54E-06,  401,1.34E-09,278.0,3.72E-07,9.06E-10,9.60E-10,8.52E-10,0.628,1.338E-09,1.39E-09,1.29E-09,-2.07E-12,4.49E-11,-4.90E-11,0.719,2.090,2.163,2.017,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-10T13:55:21,2019,8,10,14,111, 32.2,809.8, 31.1,1.68E-06,  411,-7.25E-11,278.0,-2.02E-08,-7.25E-11,7.38E-11,-2.19E-10,-0.477,-1.891E-09,-1.80E-09,-1.99E-09,8.71E-12,1.03E-10,-8.52E-11,0.394,-0.113,0.115,-0.342,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-10T14:55:21,2019,8,10,15,112, 29.4,813.2, 36.1,1.61E-06,  392,6.39E-10,278.0,1.78E-07,6.39E-10,7.06E-10,5.72E-10,0.727,7.945E-11,1.37E-10,2.18E-11,2.68E-12,6.03E-11,-5.50E-11,0.799,0.998,1.102,0.893,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-10T15:55:21,2019,8,10,16,113, 34.5,805.5, 26.1,1.39E-06,  381,1.11E-09,278.0,3.07E-07,9.79E-10,1.03E-09,9.26E-10,0.787,1.105E-09,1.16E-09,1.05E-09,-6.07E-13,5.10E-11,-5.23E-11,0.792,1.726,1.807,1.646,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-10T16:55:21,2019,8,10,17,114, 32.2,808.8, 29.8,1.40E-06,  348,9.98E-10,278.0,2.77E-07,7.63E-10,8.10E-10,7.15E-10,0.663,9.977E-10,1.04E-09,9.53E-10,-1.13E-12,4.39E-11,-4.62E-11,0.695,1.558,1.629,1.488,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-13T11:55:21,2019,8,13,12,115, 29.5,814.7, 46.4,2.84E-06,  727,6.00E-10,278.0,1.67E-07,5.97E-10,6.81E-10,5.13E-10,-0.055,5.999E-10,6.84E-10,5.16E-10,-1.36E-14,8.41E-11,-8.41E-11,-0.055,0.937,1.068,0.806,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-13T12:55:21,2019,8,13,13,116, 29.1,814.4, 42.4,2.89E-06,  719,1.29E-10,278.0,3.57E-08,1.29E-10,2.28E-10,2.91E-11,0.069,-8.971E-10,-8.20E-10,-9.74E-10,4.91E-12,8.17E-11,-7.19E-11,0.447,0.201,0.356,0.045,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-13T13:55:21,2019,8,13,14,117, 31.0,811.0, 37.6,2.82E-06,  722,2.03E-10,278.0,5.64E-08,2.03E-10,2.69E-10,1.37E-10,0.314,-4.931E-10,-4.43E-10,-5.43E-10,3.33E-12,5.35E-11,-4.68E-11,0.605,0.317,0.420,0.214,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-13T14:55:21,2019,8,13,15,118, 29.8,812.0, 38.8,2.70E-06,  708,1.85E-09,278.0,5.14E-07,1.05E-09,1.16E-09,9.51E-10,0.213,1.850E-09,1.94E-09,1.76E-09,-3.81E-12,8.66E-11,-9.43E-11,0.393,2.888,3.030,2.747,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-13T15:55:21,2019,8,13,16,119, 26.2,816.8, 50.1,2.98E-06,  718,1.18E-10,278.0,3.28E-08,1.18E-10,2.22E-10,1.36E-11,0.029,-1.247E-09,-1.19E-09,-1.31E-09,6.54E-12,6.82E-11,-5.51E-11,0.662,0.184,0.347,0.021,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-13T16:55:21,2019,8,13,17,120, 19.6,827.0,100.0,2.97E-06,  721,2.46E-09,278.0,6.85E-07,1.76E-09,1.83E-09,1.68E-09,0.815,2.462E-09,2.52E-09,2.40E-09,-3.38E-12,5.47E-11,-6.15E-11,0.882,3.846,3.936,3.755,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-13T17:55:21,2019,8,13,18,121, 16.4,832.5,100.0,4.31E-06, 1017,5.17E-09,278.0,1.44E-06,3.25E-09,3.38E-09,3.12E-09,0.810,5.173E-09,5.23E-09,5.11E-09,-9.20E-12,5.09E-11,-6.93E-11,0.961,8.079,8.173,7.985,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-13T18:55:21,2019,8,13,19,122, 17.0,831.5,100.0,3.59E-06,  887,3.29E-09,278.0,9.15E-07,1.86E-09,1.96E-09,1.76E-09,0.538,3.291E-09,3.34E-09,3.24E-09,-6.84E-12,4.74E-11,-6.11E-11,0.874,5.139,5.224,5.054,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-13T19:55:21,2019,8,13,20,123, 16.4,832.7,100.0,3.93E-06,  916,9.07E-10,278.0,2.52E-07,9.07E-10,9.65E-10,8.49E-10,0.862,2.144E-10,2.53E-10,1.76E-10,3.31E-12,4.21E-11,-3.55E-11,0.938,1.416,1.506,1.326,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-13T20:55:21,2019,8,13,21,124, 16.2,833.4,100.0,3.88E-06,  885,7.75E-10,278.0,2.16E-07,7.75E-10,8.81E-10,6.69E-10,0.663,-1.855E-10,-9.74E-11,-2.74E-10,4.60E-12,9.26E-11,-8.34E-11,0.768,1.211,1.377,1.045,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-13T21:55:21,2019,8,13,22,125, 15.6,834.6,100.0,3.71E-06,  890,1.86E-09,278.0,5.18E-07,1.41E-09,1.46E-09,1.37E-09,0.922,1.863E-09,1.90E-09,1.83E-09,-2.15E-12,3.41E-11,-3.84E-11,0.951,2.909,2.965,2.852,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
2019-08-13T22:55:21,2019,8,13,23,126, 16.2,833.8,100.0,3.68E-06,  876,1.44E-09,278.0,4.01E-07,1.44E-09,1.47E-09,1.41E-09,0.969,1.390E-09,1.42E-09,1.36E-09,2.57E-13,3.09E-11,-3.04E-11,0.969,2.255,2.303,2.207,0000,data/NMWC UT3.csv,2758,145.5,MWC,Northern,Under Tree,3
