timestamp,year,month,day,hour,event_number,avg_temp_degC,avg_pressure_hPa,avg_rel_humidity,ambient_CO2_kg,ambient_CO2_ppm,beta,duration_sec,change_in_CO2_kg,1st_order_beta_0,1st_order_beta_0_max,1st_order_beta_0_min,1st_order_r_sq,2nd_order_beta_0,2nd_order_beta_0_max,2nd_order_beta_0_min,2nd_order_beta_1,2nd_order_beta_1_max,2nd_order_beta_1_min,2nd_order_r_sq,flux_umol_m2_sec,flux_max_umol_m2_sec,flux_min_umol_m2_sec,qaqc_flags,datafile,chamber_volume_cm3,chamber_area_cm2,treatment,block,location,replicate
1988-12-04T06:27:05,1988,12,4,6,10, 18.3,831.8,100.0,2.37E-06,  560,8.87E-10,278.0,2.47E-07,8.87E-10,9.29E-10,8.46E-10,0.889,7.229E-10,7.64E-10,6.82E-10,7.88E-13,4.15E-11,-3.99E-11,0.896,1.386,1.451,1.321,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1988-12-04T07:27:05,1988,12,4,7,11, 18.1,831.2,100.0,2.49E-06,  587,7.48E-10,278.0,2.08E-07,7.48E-10,8.04E-10,6.91E-10,0.791,6.609E-10,7.17E-10,6.05E-10,4.15E-13,5.68E-11,-5.60E-11,0.793,1.167,1.256,1.079,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1988-12-04T08:27:05,1988,12,4,8,12, 17.9,831.1,100.0,2.75E-06,  620,2.14E-10,278.0,5.94E-08,2.14E-10,3.28E-10,9.89E-11,0.163,-1.033E-09,-9.48E-10,-1.12E-09,5.97E-12,9.09E-11,-7.90E-11,0.541,0.333,0.512,0.155,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1988-12-04T09:27:05,1988,12,4,9,13, 18.5,830.0,100.0,2.44E-06,  580,5.53E-10,278.0,1.54E-07,5.53E-10,6.16E-10,4.89E-10,0.706,-1.925E-10,-1.49E-10,-2.36E-10,3.57E-12,4.74E-11,-4.02E-11,0.861,0.863,0.962,0.764,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1988-12-04T10:27:05,1988,12,4,10,14, 18.8,829.7,100.0,2.36E-06,  567,1.31E-09,278.0,3.64E-07,1.04E-09,1.08E-09,9.96E-10,0.888,1.310E-09,1.35E-09,1.27E-09,-1.30E-12,3.70E-11,-3.96E-11,0.906,2.046,2.106,1.986,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1988-12-04T11:27:05,1988,12,4,11,15, 18.6,829.9,100.0,2.48E-06,  591,7.86E-10,278.0,2.18E-07,7.86E-10,8.47E-10,7.24E-10,0.804,2.248E-10,2.76E-10,1.74E-10,2.69E-12,5.37E-11,-4.83E-11,0.866,1.227,1.323,1.131,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1999-12-31T01:55:21,1999,12,31,2,16, 31.4,814.9, 52.2,1.68E-06,  467,2.71E-09,278.0,7.53E-07,1.54E-09,1.67E-09,1.42E-09,-0.193,2.709E-09,2.81E-09,2.61E-09,-5.57E-12,9.27E-11,-1.04E-10,0.224,4.230,4.384,4.077,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1999-12-31T02:55:21,1999,12,31,3,17, 32.9,812.6, 47.8,1.75E-06,  476,1.07E-09,278.0,2.99E-07,9.22E-10,9.78E-10,8.65E-10,0.658,1.074E-09,1.13E-09,1.02E-09,-7.30E-13,5.52E-11,-5.67E-11,0.667,1.677,1.765,1.590,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1999-12-31T03:55:21,1999,12,31,4,18, 32.7,811.8, 46.6,1.70E-06,  454,9.72E-10,278.0,2.70E-07,9.59E-10,1.01E-09,9.08E-10,0.824,9.715E-10,1.02E-09,9.20E-10,-5.99E-14,5.15E-11,-5.16E-11,0.824,1.517,1.598,1.437,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1999-12-31T04:55:21,1999,12,31,5,19, 26.5,819.7, 96.5,1.75E-06,  447,1.18E-09,278.0,3.29E-07,1.18E-09,1.23E-09,1.14E-09,0.904,1.012E-09,1.06E-09,9.66E-10,8.17E-13,4.62E-11,-4.46E-11,0.909,1.846,1.919,1.774,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1999-12-31T05:55:21,1999,12,31,6,20, 22.8,824.4,100.0,1.99E-06,  500,3.54E-09,278.0,9.83E-07,2.20E-09,2.31E-09,2.10E-09,0.654,3.537E-09,3.60E-09,3.47E-09,-6.39E-12,6.09E-11,-7.37E-11,0.862,5.524,5.629,5.419,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1999-12-31T07:55:21,1999,12,31,8,22, 21.1,825.0,100.0,2.06E-06,  518,1.74E-09,278.0,4.83E-07,1.05E-09,1.10E-09,9.89E-10,0.614,1.736E-09,1.77E-09,1.70E-09,-3.30E-12,3.57E-11,-4.23E-11,0.824,2.711,2.771,2.650,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1999-12-31T08:55:21,1999,12,31,9,23, 25.2,819.5,100.0,2.03E-06,  496,3.31E-10,278.0,9.20E-08,3.31E-10,3.71E-10,2.91E-10,0.626,2.142E-10,2.54E-10,1.75E-10,5.58E-13,3.99E-11,-3.88E-11,0.639,0.517,0.579,0.454,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1999-12-31T09:55:21,1999,12,31,10,24, 20.7,825.7,100.0,2.10E-06,  502,1.49E-10,278.0,4.15E-08,1.49E-10,2.25E-10,7.32E-11,0.179,-5.931E-10,-5.32E-10,-6.54E-10,3.55E-12,6.42E-11,-5.71E-11,0.478,0.233,0.351,0.114,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1999-12-31T10:55:21,1999,12,31,11,25, 20.0,827.4,100.0,1.98E-06,  498,3.39E-09,278.0,9.42E-07,2.28E-09,2.37E-09,2.19E-09,0.832,3.389E-09,3.44E-09,3.33E-09,-5.32E-12,5.07E-11,-6.13E-11,0.933,5.292,5.380,5.205,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1999-12-31T11:55:21,1999,12,31,12,26, 19.6,828.2,100.0,2.15E-06,  538,2.63E-09,278.0,7.30E-07,1.99E-09,2.05E-09,1.94E-09,0.928,2.625E-09,2.66E-09,2.59E-09,-3.04E-12,3.58E-11,-4.19E-11,0.964,4.100,4.161,4.039,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1999-12-31T12:55:21,1999,12,31,13,27, 19.4,829.4,100.0,2.34E-06,  562,1.09E-09,278.0,3.04E-07,1.09E-09,1.17E-09,1.02E-09,0.854,3.590E-10,4.14E-10,3.04E-10,3.52E-12,5.87E-11,-5.17E-11,0.913,1.709,1.821,1.598,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
1999-12-31T13:55:21,1999,12,31,14,28, 19.0,830.6,100.0,2.30E-06,  538,2.35E-09,278.0,6.53E-07,1.92E-09,1.96E-09,1.88E-09,0.964,2.350E-09,2.38E-09,2.32E-09,-2.08E-12,2.86E-11,-3.28E-11,0.979,3.670,3.718,3.622,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-03T18:55:21,2019,8,3,19,29, 18.6,830.4, 71.1,1.07E-06,  262,1.36E-09,278.0,3.78E-07,1.33E-09,1.37E-09,1.29E-09,0.926,1.361E-09,1.40E-09,1.32E-09,-1.57E-13,4.09E-11,-4.12E-11,0.926,2.125,2.190,2.061,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-03T19:55:21,2019,8,3,20,30, 17.1,832.7, 75.0,1.15E-06,  277,1.76E-09,278.0,4.88E-07,1.52E-09,1.55E-09,1.50E-09,0.976,1.757E-09,1.78E-09,1.73E-09,-1.12E-12,2.26E-11,-2.48E-11,0.982,2.743,2.780,2.706,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-03T20:55:21,2019,8,3,21,31, 16.5,833.7, 78.1,1.33E-06,  324,1.57E-09,278.0,4.38E-07,1.38E-09,1.42E-09,1.35E-09,0.957,1.575E-09,1.60E-09,1.55E-09,-9.12E-13,2.90E-11,-3.09E-11,0.963,2.460,2.506,2.413,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-03T21:55:21,2019,8,3,22,32, 16.0,834.6, 84.0,1.68E-06,  394,1.05E-09,278.0,2.93E-07,9.22E-10,9.54E-10,8.91E-10,0.926,1.053E-09,1.08E-09,1.02E-09,-6.28E-13,3.00E-11,-3.12E-11,0.931,1.645,1.693,1.597,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-03T22:55:21,2019,8,3,23,33, 15.2,836.2, 84.9,1.70E-06,  412,2.14E-09,278.0,5.96E-07,1.45E-09,1.51E-09,1.39E-09,0.796,2.144E-09,2.19E-09,2.10E-09,-3.32E-12,3.90E-11,-4.56E-11,0.899,3.348,3.414,3.282,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-03T23:55:21,2019,8,4,0,34, 14.7,836.7, 84.4,1.69E-06,  402,1.49E-09,278.0,4.14E-07,1.07E-09,1.11E-09,1.02E-09,0.845,1.489E-09,1.53E-09,1.45E-09,-2.02E-12,3.82E-11,-4.22E-11,0.891,2.325,2.388,2.263,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T00:55:21,2019,8,4,1,35, 14.4,836.9, 85.6,1.80E-06,  432,1.87E-09,278.0,5.19E-07,1.29E-09,1.33E-09,1.24E-09,0.876,1.867E-09,1.90E-09,1.84E-09,-2.79E-12,2.54E-11,-3.10E-11,0.953,2.916,2.960,2.872,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T01:55:21,2019,8,4,2,36, 14.0,837.2, 86.9,1.92E-06,  446,1.64E-09,278.0,4.56E-07,1.18E-09,1.22E-09,1.14E-09,0.905,1.639E-09,1.67E-09,1.61E-09,-2.17E-12,2.65E-11,-3.09E-11,0.951,2.559,2.604,2.514,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T02:55:21,2019,8,4,3,37, 13.7,837.5, 86.6,2.06E-06,  459,5.53E-10,278.0,1.54E-07,5.53E-10,6.15E-10,4.91E-10,0.719,1.067E-10,1.62E-10,5.15E-11,2.14E-12,5.74E-11,-5.31E-11,0.775,0.864,0.960,0.767,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T03:55:21,2019,8,4,4,38, 13.4,837.9, 86.9,2.03E-06,  472,8.98E-10,278.0,2.50E-07,8.98E-10,9.48E-10,8.48E-10,0.881,5.746E-10,6.20E-10,5.29E-10,1.55E-12,4.74E-11,-4.43E-11,0.900,1.403,1.481,1.325,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T04:55:21,2019,8,4,5,39, 13.3,838.2, 86.5,2.03E-06,  471,1.03E-09,278.0,2.85E-07,1.03E-09,1.07E-09,9.87E-10,0.916,9.318E-10,9.71E-10,8.93E-10,4.55E-13,3.96E-11,-3.87E-11,0.918,1.604,1.665,1.542,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T05:55:21,2019,8,4,6,40, 12.9,839.2, 86.5,2.09E-06,  488,8.11E-10,278.0,2.25E-07,8.11E-10,8.86E-10,7.36E-10,0.772,1.879E-10,2.52E-10,1.23E-10,2.98E-12,6.75E-11,-6.15E-11,0.832,1.266,1.383,1.149,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T06:55:21,2019,8,4,7,41, 12.1,840.7, 85.5,1.94E-06,  464,1.06E-09,278.0,2.94E-07,1.06E-09,1.08E-09,1.03E-09,0.967,1.027E-09,1.05E-09,1.00E-09,1.42E-13,2.34E-11,-2.31E-11,0.967,1.650,1.686,1.613,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T07:55:21,2019,8,4,8,42, 17.1,834.6, 76.5,1.59E-06,  386,1.53E-09,278.0,4.24E-07,1.03E-09,1.08E-09,9.80E-10,0.786,1.526E-09,1.56E-09,1.49E-09,-2.38E-12,3.62E-11,-4.09E-11,0.869,2.382,2.443,2.322,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T08:55:21,2019,8,4,9,43, 22.7,827.5, 47.9,1.26E-06,  319,8.01E-10,278.0,2.23E-07,4.69E-10,5.27E-10,4.11E-10,0.503,8.007E-10,8.55E-10,7.47E-10,-1.59E-12,5.24E-11,-5.56E-11,0.566,1.250,1.335,1.166,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T09:55:21,2019,8,4,10,44, 28.4,820.2, 33.4,1.01E-06,  255,-2.00E-10,278.0,-5.56E-08,-2.00E-10,-1.49E-10,-2.50E-10,-0.695,-6.505E-10,-6.08E-10,-6.93E-10,2.16E-12,4.44E-11,-4.01E-11,-0.180,-0.312,-0.233,-0.391,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T10:55:21,2019,8,4,11,45, 31.9,815.2, 33.7,6.87E-07,  188,7.01E-10,278.0,1.95E-07,7.01E-10,7.37E-10,6.64E-10,0.839,5.154E-10,5.51E-10,4.80E-10,8.86E-13,3.60E-11,-3.42E-11,0.855,1.094,1.152,1.036,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T11:55:21,2019,8,4,12,46, 31.3,815.4, 31.6,8.41E-07,  216,-1.33E-10,278.0,-3.69E-08,-1.33E-10,-8.85E-11,-1.77E-10,-0.494,-4.255E-10,-3.85E-10,-4.66E-10,1.40E-12,4.19E-11,-3.91E-11,-0.245,-0.207,-0.138,-0.277,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T12:55:21,2019,8,4,13,47, 30.7,815.4, 34.5,8.12E-07,  199,2.42E-10,278.0,6.74E-08,2.42E-10,3.07E-10,1.78E-10,0.298,-1.755E-10,-1.16E-10,-2.35E-10,2.00E-12,6.13E-11,-5.73E-11,0.411,0.379,0.479,0.278,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T13:55:21,2019,8,4,14,48, 35.2,808.7, 40.2,4.62E-07,  162,2.75E-09,278.0,7.63E-07,1.43E-09,1.53E-09,1.33E-09,0.126,2.745E-09,2.81E-09,2.69E-09,-6.30E-12,5.38E-11,-6.64E-11,0.691,4.288,4.381,4.194,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T14:55:21,2019,8,4,15,49, 37.6,805.2, 32.8,6.45E-07,  143,9.99E-11,278.0,2.78E-08,9.99E-11,1.83E-10,1.64E-11,0.043,-7.321E-10,-6.66E-10,-7.98E-10,3.98E-12,6.99E-11,-6.19E-11,0.406,0.156,0.286,0.026,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T15:55:21,2019,8,4,16,50, 35.2,807.9, 30.1,5.68E-07,  160,8.27E-10,278.0,2.30E-07,6.19E-10,6.60E-10,5.77E-10,0.706,8.273E-10,8.67E-10,7.88E-10,-9.99E-13,3.88E-11,-4.08E-11,0.734,1.292,1.354,1.230,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T16:55:21,2019,8,4,17,51, 35.5,807.5, 28.4,5.26E-07,  163,2.02E-09,278.0,5.61E-07,9.76E-10,1.07E-09,8.86E-10,-0.326,2.018E-09,2.08E-09,1.95E-09,-4.99E-12,5.84E-11,-6.84E-11,0.348,3.152,3.251,3.053,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T17:55:21,2019,8,4,18,52, 24.1,822.9, 50.5,6.81E-07,  189,2.01E-09,278.0,5.59E-07,1.27E-09,1.35E-09,1.19E-09,0.374,2.011E-09,2.07E-09,1.95E-09,-3.54E-12,5.93E-11,-6.63E-11,0.591,3.140,3.238,3.042,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T18:55:21,2019,8,4,19,53, 19.5,829.3, 64.5,8.46E-07,  195,5.46E-10,278.0,1.52E-07,5.46E-10,6.01E-10,4.91E-10,0.749,-1.975E-10,-1.67E-10,-2.28E-10,3.56E-12,3.40E-11,-2.68E-11,0.924,0.853,0.939,0.767,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T19:55:21,2019,8,4,20,54, 16.5,833.4, 74.8,1.07E-06,  228,1.34E-09,278.0,3.74E-07,1.24E-09,1.28E-09,1.21E-09,0.950,1.344E-09,1.38E-09,1.31E-09,-4.85E-13,3.47E-11,-3.56E-11,0.952,2.099,2.154,2.044,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T20:55:21,2019,8,4,21,55, 15.6,834.8, 75.4,1.12E-06,  261,9.98E-10,278.0,2.77E-07,9.98E-10,1.04E-09,9.61E-10,0.936,7.482E-10,7.82E-10,7.15E-10,1.20E-12,3.48E-11,-3.25E-11,0.947,1.559,1.616,1.501,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T21:55:21,2019,8,4,22,56, 15.7,835.2, 74.3,1.14E-06,  254,8.58E-10,278.0,2.38E-07,8.07E-10,8.42E-10,7.73E-10,0.904,8.578E-10,8.92E-10,8.24E-10,-2.41E-13,3.39E-11,-3.43E-11,0.905,1.340,1.393,1.286,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T22:55:21,2019,8,4,23,57, 15.8,835.5, 74.3,1.11E-06,  263,1.84E-09,278.0,5.11E-07,1.11E-09,1.16E-09,1.05E-09,0.697,1.836E-09,1.87E-09,1.80E-09,-3.50E-12,3.20E-11,-3.90E-11,0.885,2.868,2.923,2.812,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-04T23:55:21,2019,8,5,0,58, 15.2,836.4, 77.4,1.24E-06,  292,9.63E-10,278.0,2.68E-07,9.63E-10,9.96E-10,9.31E-10,0.937,8.675E-10,9.00E-10,8.35E-10,4.59E-13,3.28E-11,-3.19E-11,0.939,1.505,1.556,1.453,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-05T00:55:21,2019,8,5,1,59, 14.6,837.0, 79.7,1.23E-06,  290,1.91E-09,278.0,5.32E-07,1.14E-09,1.20E-09,1.07E-09,0.627,1.915E-09,1.95E-09,1.88E-09,-3.73E-12,3.56E-11,-4.30E-11,0.851,2.991,3.052,2.929,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-05T01:55:21,2019,8,5,2,60, 14.3,837.1, 80.5,1.39E-06,  306,7.20E-10,278.0,2.00E-07,7.20E-10,7.64E-10,6.77E-10,0.868,2.849E-10,3.19E-10,2.51E-10,2.08E-12,3.63E-11,-3.21E-11,0.919,1.125,1.193,1.057,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-05T02:55:21,2019,8,5,3,61, 13.7,837.6, 81.6,1.40E-06,  316,1.48E-09,278.0,4.10E-07,1.11E-09,1.15E-09,1.07E-09,0.905,1.476E-09,1.51E-09,1.44E-09,-1.75E-12,3.11E-11,-3.46E-11,0.935,2.305,2.356,2.254,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-05T03:55:21,2019,8,5,4,62, 13.0,838.7, 83.5,1.56E-06,  352,7.19E-10,278.0,2.00E-07,7.19E-10,7.63E-10,6.75E-10,0.859,4.082E-10,4.48E-10,3.69E-10,1.49E-12,4.11E-11,-3.81E-11,0.886,1.123,1.191,1.054,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-05T04:55:21,2019,8,5,5,63, 13.0,838.9, 83.3,1.52E-06,  363,2.11E-09,278.0,5.86E-07,1.24E-09,1.30E-09,1.18E-09,0.675,2.108E-09,2.14E-09,2.08E-09,-4.15E-12,2.63E-11,-3.46E-11,0.921,3.292,3.340,3.245,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-05T05:55:21,2019,8,5,6,64, 11.5,841.4, 84.3,1.59E-06,  377,2.11E-09,278.0,5.85E-07,1.30E-09,1.36E-09,1.24E-09,0.694,2.106E-09,2.14E-09,2.07E-09,-3.86E-12,3.49E-11,-4.27E-11,0.885,3.288,3.349,3.228,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-05T06:55:21,2019,8,5,7,65, 10.8,842.9, 85.4,1.91E-06,  442,1.35E-09,278.0,3.75E-07,1.01E-09,1.04E-09,9.68E-10,0.878,1.347E-09,1.38E-09,1.32E-09,-1.64E-12,2.96E-11,-3.29E-11,0.916,2.104,2.153,2.055,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-05T07:55:21,2019,8,5,8,66, 15.0,838.2, 80.1,1.40E-06,  341,2.14E-09,278.0,5.94E-07,1.16E-09,1.26E-09,1.07E-09,-0.456,2.136E-09,2.21E-09,2.06E-09,-4.65E-12,6.98E-11,-7.91E-11,0.119,3.336,3.452,3.220,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-05T08:55:21,2019,8,5,9,67, 22.1,829.1, 60.8,1.34E-06,  334,5.18E-12,278.0,1.44E-09,5.18E-12,6.50E-11,-5.46E-11,-0.172,-5.919E-10,-5.45E-10,-6.39E-10,2.86E-12,5.00E-11,-4.43E-11,0.274,0.008,0.101,-0.085,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-05T10:55:21,2019,8,5,11,68, 33.4,814.0, 37.1,8.09E-07,  203,-2.28E-11,278.0,-6.35E-09,-2.28E-11,3.99E-11,-8.56E-11,-0.171,-3.156E-10,-2.55E-10,-3.76E-10,1.40E-12,6.16E-11,-5.88E-11,-0.074,-0.036,0.062,-0.134,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-05T11:55:21,2019,8,5,12,69, 33.1,813.6, 36.2,7.80E-07,  187,-3.05E-10,278.0,-8.47E-08,-3.05E-10,-2.22E-10,-3.87E-10,-1.610,-1.238E-09,-1.18E-09,-1.30E-09,4.47E-12,6.34E-11,-5.45E-11,-0.332,-0.476,-0.347,-0.604,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-05T12:55:21,2019,8,5,13,70, 33.4,812.5, 34.3,6.25E-07,  153,4.15E-10,278.0,1.15E-07,4.15E-10,4.54E-10,3.76E-10,0.581,2.630E-10,3.01E-10,2.25E-10,7.28E-13,3.86E-11,-3.71E-11,0.605,0.648,0.709,0.587,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
2019-08-05T13:55:21,2019,8,5,14,71, 37.9,805.9, 33.4,4.51E-07,  132,1.68E-09,278.0,4.68E-07,1.22E-09,1.29E-09,1.14E-09,0.732,1.684E-09,1.75E-09,1.62E-09,-2.24E-12,6.45E-11,-6.90E-11,0.774,2.629,2.734,2.525,0000,data/NO UT2.csv,2758,145.5,O,Northern,Under Tree,2
